"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.643197250E0,1.268594132E1,1.575946240E0,2.772358484E0,1.308062252E1
2.653143250E0,1.388192731E1,1.307445606E0,3.215479782E0,1.430931969E1
2.663089250E0,1.476063284E1,9.539492601E-1,3.598922642E0,1.522296112E1
2.673035250E0,1.532798818E1,2.789244658E-1,4.064428836E0,1.586015770E1
2.682981250E0,1.591296702E1,-1.106000841E-2,4.765074960E0,1.661109813E1
2.692927250E0,1.631774754E1,8.051364523E-1,5.871659353E0,1.736068872E1
2.702873250E0,1.749084401E1,2.121962162E0,6.423015536E0,1.875333240E1
2.712819250E0,1.904244595E1,2.940098729E0,5.923993687E0,2.015819014E1
2.722765250E0,2.007058410E1,3.082522284E0,5.508052002E0,2.103969882E1
2.732711250E0,1.964670774E1,2.695619625E0,5.941650524E0,2.070175599E1
2.742657250E0,1.810140208E1,1.890686072E0,6.750177777E0,1.941134594E1
2.752603250E0,1.638812346E1,5.530495369E-1,6.841356919E0,1.776740326E1
2.762549250E0,1.482709112E1,-3.802613908E-1,6.221243327E0,1.608387697E1
2.772495250E0,1.281786854E1,-4.305486149E-1,5.510481520E0,1.395881559E1
2.782441250E0,1.055888331E1,-3.947104454E-1,5.693787053E0,1.200270903E1
2.792387250E0,8.287781485E0,-7.326239616E-1,6.485417022E0,1.054915607E1
2.802333250E0,4.695961456E0,-1.269269720E0,6.886769904E0,8.431530070E0
2.812279250E0,-3.891894313E-1,-2.076342770E0,5.086008747E0,5.507281787E0
2.822225250E0,-5.127060294E0,-3.017466747E0,1.828723712E0,6.223831877E0
2.832171250E0,-8.248351371E0,-3.702010224E0,-6.032665944E-1,9.061131862E0
2.842117250E0,-1.020687508E1,-3.022585984E0,-9.626581031E-1,1.068845338E1
2.852063250E0,-1.155743104E1,-1.110949924E0,-1.380206019E-1,1.161152323E1
2.862009250E0,-1.325463450E1,-6.877705550E-1,-4.594022852E-1,1.328041470E1
2.871955250E0,-1.534819264E1,-1.213321221E0,-1.169874655E0,1.544045895E1
2.881902250E0,-1.704356826E1,-1.611253483E0,4.194956231E-1,1.712469952E1
2.891848250E0,-1.931144009E1,-2.418613046E0,3.761282279E0,1.982242800E1
2.901794250E0,-2.123825202E1,-3.829900525E0,7.706513870E0,2.291553715E1
2.911740250E0,-2.126620171E1,-4.947412194E0,9.310491078E0,2.373633220E1
2.921686250E0,-1.921425586E1,-4.509268046E0,7.545108499E0,2.112935846E1
2.931632250E0,-1.663731892E1,-2.595870219E0,4.062340211E0,1.732170694E1
2.941578250E0,-1.386376702E1,-3.497523737E-1,1.276422034E0,1.392679489E1
2.951524250E0,-1.204143081E1,2.608302569E-1,-4.849195343E-1,1.205401325E1
2.961470250E0,-1.126853064E1,-3.646475708E-1,-6.572130060E-1,1.129356806E1
2.971416250E0,-1.052806381E1,-1.154017591E0,1.005854409E0,1.063877941E1
2.981362250E0,-8.941723559E0,-1.667232386E0,2.754315730E0,9.503701341E0
2.991308250E0,-6.072738082E0,-1.952250820E0,2.743864417E0,6.943934261E0
3.001254250E0,-2.838151647E0,-1.756605324E0,1.361296708E0,3.604704670E0
3.011200250E0,-5.752933685E-1,-7.931736338E-1,1.044254243E-1,9.853890311E-1
3.021146250E0,-4.659654924E-1,2.547760499E-1,-1.135730424E0,1.253761649E0
3.031092250E0,-1.961310643E0,5.665431565E-1,-2.129219141E0,2.949794016E0
3.041038250E0,-2.967522462E0,8.179611504E-2,-1.886607639E0,3.517409352E0
