"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.766261000E0,2.583756426E1,-5.278302035E0,-4.191297044E0,2.670219411E1
2.776207000E0,2.303688596E1,-5.351434330E0,-1.580415852E0,2.370303099E1
2.786154000E0,2.137825775E1,-5.203443641E0,5.998132288E-1,2.201057714E1
2.796100000E0,2.046178388E1,-4.876933950E0,8.065093786E-1,2.105040478E1
2.806047000E0,1.953497213E1,-4.549319719E0,-3.578384882E-1,2.006089466E1
2.815993000E0,1.816107292E1,-4.439141219E0,-1.316689469E0,1.874204406E1
2.825940000E0,1.698701399E1,-4.225526059E0,-1.426075087E0,1.756267078E1
2.835886000E0,1.560620454E1,-3.982855500E0,-1.338904796E0,1.616197464E1
2.845833000E0,1.409083195E1,-3.360279061E0,-1.534906973E0,1.456705048E1
2.855780000E0,1.297022476E1,-2.525603060E0,-2.330187943E0,1.341771877E1
2.865726000E0,1.167079920E1,-2.122377899E0,-2.147919121E0,1.205510674E1
2.875673000E0,1.010592525E1,-2.283272223E0,-1.356667467E0,1.044909583E1
2.885619000E0,8.272554166E0,-2.968824345E0,-1.189907289E0,8.869326343E0
2.895566000E0,6.356821547E0,-3.632242416E0,-1.488251454E0,7.471094802E0
2.905512000E0,4.725044337E0,-3.273563098E0,-1.497444447E0,5.940084108E0
2.915459000E0,5.250602605E0,-2.004979842E0,-9.215171669E-1,5.695433765E0
2.925405334E0,6.743003828E0,-2.859569120E-1,-5.736036694E-1,6.773395983E0
2.935352333E0,7.377817905E0,1.205513434E0,-4.311481006E-1,7.488080419E0
2.945298333E0,6.937294525E0,1.946296601E0,-9.604576497E-1,7.268879190E0
2.955245333E0,5.365927824E0,1.782245364E0,-1.322134396E0,5.806687465E0
2.965192333E0,3.630409899E0,8.518405026E-1,-7.725114010E-1,3.808186201E0
2.975138333E0,2.318671267E0,1.423422790E-1,3.090884972E-1,2.343508794E0
2.985085333E0,1.557196559E0,2.371899641E-1,1.506311457E0,2.179471130E0
2.995031334E0,1.839164646E0,1.038080168E0,1.550949394E0,2.620225382E0
3.004978333E0,2.717693742E0,1.995985070E0,8.068900323E-1,3.467115112E0
3.014924333E0,3.042561243E0,2.274876207E0,2.421652868E-1,3.806689467E0
3.024871334E0,2.830913086E0,2.090868423E0,-8.467594184E-2,3.520364992E0
3.034817333E0,2.560227347E0,1.864886402E0,-4.298301382E-1,3.196454177E0
3.044764333E0,1.880966537E0,1.280317449E0,-4.655991644E-1,2.322505213E0
3.054710333E0,1.124788675E0,5.059244871E-1,-3.040324098E-1,1.270253855E0
3.064657334E0,5.919678734E-1,4.034812689E-1,-4.613073081E-1,8.520724910E-1
3.074604333E0,-2.503923923E-2,3.729359990E-1,-2.644526070E-1,4.578683263E-1
3.084550333E0,-5.706538953E-1,-7.507240176E-3,2.654051185E-2,5.713200728E-1
